# Mars Rover
id, NOC, NOM, LOC, CC, CCmax, rating, reviewers, disagreement
9BB76, 7, 20, 232, 69, 16, 1, 1, 0
9BC3A, 15, 36, 347, 74, 30, 2.0, 2, 0
9BD96, 8, 33, 260, 67, 8, 1, 1, 0
9C002, 6, 59, 432, 85, 15, 2.0, 2, 0
9C0D6, 22, 136, 806, 200, 6, 3, 1, 0
9CA2A, 1, 2, 201, 2, 1, 1, 1, 0
9CC6E, 9, 34, 227, 74, 11, 1, 2, 0
9D562, 10, 44, 303, 81, 11, 1, 1, 0
9D8D6, 1, 1, 47, 4, 4, NaN, 0, 0
9D97E, 2, 16, 102, 34, 10, 1, 1, 0
9DBF2, 10, 42, 290, 67, 7, 3, 2, 0
9DE22, 9, 31, 353, 70, 13, 2.0, 1, 0
9DF7A, 1, 5, 103, 21, 8, 1, 1, 0
9E1CE, 11, 54, 241, 60, 4, 1, 1, 0
9E22A, 1, 6, 213, 39, 34, 1, 2, 0
9E266, 5, 38, 262, 50, 6, 1, 2, 0
9E2C6, 4, 20, 305, 40, 16, 1, 1, 0
9E312, 7, 10, 268, 46, 7, 1, 1, 0
9E366, 24, 83, 516, 132, 18, 2.0, 2, 0
9E386, 1, 2, 90, 15, 14, NaN, 0, 0
9E5BA, 1, 9, 381, 66, 54, 1, 1, 0
9E77A, 14, 51, 306, 87, 7, 1, 1, 0
9F166, 2, 9, 127, 30, 15, 1, 2, 0
9F1E2, 10, 33, 260, 40, 5, 1, 2, 1
9F53E, 12, 44, 298, 77, 9, 2.0, 1, 0
9F5CE, 5, 16, 142, 29, 7, 1, 2, 0
9F86A, 6, 42, 215, 60, 10, 3, 1, 0
9F8B6, 1, 2, 52, 17, 16, 1, 1, 0
9FB7E, 23, 60, 466, 172, 27, 1, 1, 0
9FB96, 14, 51, 247, 71, 6, 1, 1, 0
9FD76, 5, 27, 134, 31, 3, 1, 1, 0
9FD86, 4, 20, 172, 35, 7, 2.0, 1, 0
9FF96, 5, 20, 146, 24, 4, 1, 2, 0
9FFEE, 3, 5, 70, 12, 4, 1, 1, 0
A02B6, 1, 9, 146, 42, 22, 1, 2, 0
A03B2, 10, 47, 281, 66, 16, 1, 1, 0
A055E, 9, 40, 294, 47, 3, 2.0, 1, 0
A057E, 1, 4, 120, 45, 23, 1, 1, 0
A0626, 6, 31, 147, 37, 4, 2.0, 2, 0
A06CE, 6, 25, 192, 48, 9, 1, 1, 0
A06F2, 3, 25, 184, 53, 8, 1, 1, 0
A07D6, 10, 66, 427, 110, 10, 3, 1, 0
A080A, 24, 56, 392, 118, 15, 1, 2, 0
A08DA, 4, 30, 218, 53, 10, 1, 1, 0
A093A, 7, 25, 185, 56, 10, 1, 1, 0
A09FA, 6, 24, 175, 43, 9, 2.0, 1, 0
A0B0E, 10, 50, 335, 115, 9, 3, 2, 0
A0CD2, 13, 49, 347, 67, 7, 2.0, 1, 0
A10A2, 8, 41, 302, 59, 7, 1, 2, 1
A10C2, 2, 6, 90, 22, 6, 1, 1, 0
A14E2, 5, 29, 165, 46, 10, 1, 2, 0
A1666, 22, 74, 503, 105, 7, 2.0, 1, 0
A1976, 19, 66, 447, 107, 16, 2.0, 1, 0
A197E, 8, 25, 213, 36, 8, 3, 2, 1
A1A76, 1, 4, 50, 8, 3, 1, 1, 0
A1C5A, 11, 40, 178, 60, 6, 2.0, 2, 0
A1CA2, 4, 36, 164, 48, 6, 2.0, 1, 0
A1CBA, 5, 18, 123, 40, 7, 1, 2, 0
A1CC6, 10, 33, 215, 49, 4, 2.0, 2, 0
A1EE2, 5, 48, 280, 53, 5, 1, 1, 0
A1F7E, 2, 3, 101, 20, 16, 1, 1, 0
A20CA, 8, 25, 213, 36, 8, 1, 1, 0
A250A, 2, 3, 69, 16, 13, 1, 1, 0
A2656, 1, 11, 155, 45, 10, 1, 1, 0
A2A22, 11, 54, 290, 56, 2, 2.0, 1, 0
A2A2A, 10, 83, 383, 97, 5, 2.0, 1, 0
A2A56, 9, 40, 270, 67, 11, 3, 2, 1
A2AD2, 5, 27, 206, 40, 7, 1, 1, 0
A2ADA, 4, 17, 134, 29, 8, 1, 1, 0
A2B0A, 2, 4, 60, 10, 5, 1, 1, 0
A2B0E, 7, 22, 121, 28, 4, 1, 1, 0
A2CE2, 3, 22, 244, 77, 15, 1, 1, 0
A2D0A, 5, 19, 87, 23, 3, 3, 1, 0
A325A, 6, 27, 181, 57, 7, 2.0, 1, 0
A34A2, 2, 24, 151, 42, 6, 1, 1, 0
A34BE, 2, 23, 114, 33, 6, 1, 1, 0
A36C2, 11, 39, 258, 52, 5, 1, 2, 0
A3722, 6, 27, 287, 39, 4, 1, 2, 0
A3782, 3, 15, 171, 35, 12, 1, 2, 0
A37EE, 7, 27, 162, 33, 3, 1, 1, 0
A3952, 2, 2, 21, 2, 1, 1, 1, 0
A3E8A, 14, 30, 343, 71, 11, 1, 1, 0
A3F0A, 8, 42, 115, 46, 4, 2.0, 1, 0
A3F0E, 4, 21, 222, 62, 7, 1, 1, 0
A3FA2, 17, 64, 361, 98, 7, 2.0, 2, 0
A4256, 7, 32, 365, 40, 4, 1, 1, 0
A44FE, 30, 72, 528, 121, 15, 2.0, 1, 0
A4596, 2, 19, 100, 21, 2, 1, 1, 0
A474E, 4, 12, 200, 43, 10, 1, 1, 0
A4832, 11, 46, 294, 70, 7, 1, 1, 0
A55CA, 3, 16, 119, 32, 9, 1, 1, 0
A56DA, 2, 8, 100, 26, 9, 1, 1, 0
A5746, 9, 40, 286, 86, 7, 1, 1, 0
A58C2, 14, 40, 240, 72, 11, 2.0, 2, 0
A59CA, 22, 83, 516, 141, 14, 1, 2, 1
A59CE, 19, 106, 464, 131, 10, 2.0, 1, 0
A59DA, 2, 3, 96, 33, 22, 1, 1, 0
A5AE2, 4, 6, 159, 26, 17, 1, 2, 1
A5B6A, 8, 34, 130, 36, 2, 2.0, 1, 0
A5F02, 6, 46, 194, 56, 3, 1, 1, 0
A601E, 10, 44, 378, 64, 7, 1, 2, 1
A602A, 1, 1, 49, 12, 12, 1, 2, 0
A61D6, 7, 36, 156, 54, 7, 2.0, 1, 0
A6252, 2, 10, 177, 56, 21, 1, 1, 0
A6506, 3, 5, 124, 9, 4, 1, 2, 1
A6546, 9, 31, 204, 38, 3, 3, 2, 0
A65DE, 6, 23, 119, 32, 4, 2.0, 1, 0
A6C66, 2, 6, 147, 40, 24, 1, 1, 0
A6D9E, 1, 4, 99, 16, 6, NaN, 0, 0
A710A, 1, 3, 90, 16, 13, 1, 2, 0
A746A, 5, 29, 244, 89, 36, 1, 2, 0
A7776, 2, 5, 155, 31, 16, 1, 1, 0
A77FA, 1, 2, 75, 14, 11, 1, 1, 0
A79A6, 3, 21, 131, 30, 5, 1, 2, 0
A7AE6, 3, 15, 97, 26, 8, 1, 2, 1
A7B9A, 3, 9, 111, 20, 7, 1, 1, 0
A7CA2, 1, 4, 99, 16, 6, 1, 1, 0
A7D2A, 7, 41, 240, 80, 7, 1, 1, 0
A7EAE, 18, 57, 238, 63, 5, 2.0, 1, 0
A80B6, 3, 8, 113, 30, 15, 1, 1, 0
A80F6, 8, 38, 289, 55, 8, 1, 2, 0
A817E, 9, 26, 155, 41, 6, 2.0, 2, 0
A8206, 5, 38, 165, 63, 7, 1, 1, 0
A830A, 10, 18, 265, 55, 14, 1, 1, 0
A83AA, 9, 23, 172, 47, 9, 1, 1, 0
A83BA, 2, 25, 174, 35, 6, 1, 1, 0
A84EA, 29, 127, 468, 141, 4, 2.0, 1, 0
A876A, 10, 30, 177, 37, 2, 1, 1, 0
A877A, 10, 24, 123, 28, 5, 2.0, 1, 0
A87BA, 7, 35, 169, 41, 2, 1, 1, 0
A87EA, 4, 32, 161, 35, 3, 1, 1, 0
A87FA, 7, 19, 217, 54, 10, 1, 1, 0
A882E, 15, 30, 173, 37, 6, 1, 1, 0
A88EA, 49, 185, 1313, 317, 16, 1, 1, 0
A8942, 2, 4, 72, 12, 6, 1, 1, 0
A8A2E, 5, 12, 132, 22, 7, NaN, 0, 0
A8AA2, 16, 44, 327, 103, 12, 2.0, 1, 0
A8F06, 12, 66, 250, 81, 6, 2.0, 1, 0
A8F22, 2, 16, 121, 40, 15, NaN, 0, 0
A9126, 15, 36, 268, 50, 9, 1, 1, 0
A91CA, 1, 5, 85, 6, 2, 1, 1, 0
A91EA, 9, 27, 155, 36, 5, 1, 1, 0
A95F2, 10, 50, 311, 70, 7, 3, 1, 0
A9612, 5, 24, 123, 35, 5, 2.0, 1, 0
A9616, 7, 47, 186, 54, 6, 1, 1, 0
A97A2, 16, 40, 351, 55, 4, NaN, 0, 0
A9926, 3, 28, 205, 39, 5, NaN, 0, 0
A9AEE, 10, 43, 155, 45, 3, 1, 1, 0
A9B0A, 7, 19, 217, 54, 10, 1, 1, 0
A9B1A, 20, 108, 603, 147, 6, 1, 1, 0
A9B52, 11, 41, 188, 46, 5, NaN, 0, 0
A9B62, 7, 57, 298, 89, 7, 1, 1, 0
AA08A, 6, 25, 148, 42, 8, 1, 1, 0
AA17E, 54, 131, 916, 188, 25, 3, 1, 0
AA242, 11, 56, 278, 75, 5, 3, 1, 0
AA252, 8, 22, 150, 23, 2, 2.0, 1, 0
AA27E, 5, 19, 194, 33, 6, 1, 1, 0
AA6BE, 4, 20, 120, 29, 6, 1, 1, 0
AA896, 6, 32, 235, 79, 12, 1, 2, 0
AAA6E, 2, 5, 66, 16, 10, 1, 1, 0
AAA82, 9, 49, 286, 62, 9, 1, 2, 0
AAB06, 7, 21, 197, 37, 10, 2.0, 1, 0
AACD2, 13, 48, 244, 76, 8, 2.0, 1, 0
AAE46, 17, 64, 343, 90, 16, 3, 2, 1
AAE7E, 5, 26, 189, 47, 7, 2.0, 1, 0
AAE9A, 1, 2, 70, 14, 12, 1, 1, 0
AAEA2, 28, 87, 541, 104, 7, 1, 1, 0
AB03A, 13, 81, 597, 165, 15, 2.0, 1, 0
AB0F2, 5, 24, 139, 31, 3, 1, 1, 0
AB436, 5, 14, 155, 47, 22, 1, 1, 0
AB4C6, 12, 41, 189, 52, 8, 2.0, 1, 0
AB5E6, 10, 35, 206, 51, 7, 1, 1, 0
AB5EA, 25, 95, 524, 125, 6, 2.0, 1, 0
AB5FA, 3, 15, 121, 34, 12, NaN, 0, 0
AB6F6, 12, 55, 329, 81, 9, 1, 1, 0
AB742, 6, 23, 132, 31, 5, 2.0, 1, 0
AB7FA, 3, 15, 79, 17, 2, 1, 1, 0
AB85A, 10, 32, 178, 36, 3, 2.0, 1, 0
ABB26, 15, 46, 244, 57, 5, NaN, 0, 0
ABB3A, 5, 39, 283, 52, 7, 1, 1, 0
ABD1E, 4, 14, 174, 16, 3, 1, 1, 0
ABED6, 14, 71, 374, 75, 2, 2.0, 1, 0
ABF8A, 1, 3, 63, 10, 8, 1, 1, 0
ABFD2, 2, 11, 110, 23, 7, 1, 1, 0
ACB92, 5, 25, 142, 33, 3, 2.0, 1, 0
ACF56, 6, 19, 100, 27, 4, 1, 1, 0
AD0AE, 3, 14, 156, 42, 7, 1, 1, 0
AD322, 7, 21, 191, 39, 10, 2.0, 1, 0
AD35E, 11, 36, 258, 60, 6, 1, 1, 0
AD69A, 12, 43, 303, 78, 13, 1, 1, 0
AD70E, 10, 14, 83, 26, 10, 1, 1, 0
AD766, 12, 18, 217, 33, 9, 1, 1, 0
AD7FA, 11, 48, 277, 64, 6, 1, 1, 0
ADEAA, 9, 35, 325, 84, 16, 2.0, 2, 0
ADF9E, 12, 40, 303, 47, 4, 1, 1, 0
AE3B2, 7, 21, 183, 30, 9, 1, 1, 0
AE3B6, 13, 54, 299, 79, 14, 2.0, 1, 0
AE3E6, 18, 67, 390, 89, 5, 1, 1, 0
AE44A, 4, 26, 173, 40, 7, 1, 1, 0
AE4BE, 4, 19, 217, 45, 22, 2.0, 1, 0
AE87E, 5, 12, 132, 22, 7, 1, 1, 0
AEAFE, 11, 48, 277, 64, 6, NaN, 0, 0
AEB86, 7, 21, 183, 30, 9, 1, 1, 0
AEC8E, 49, 99, 627, 156, 12, 3, 1, 0
AED4A, 4, 21, 108, 32, 7, 2.0, 1, 0
AEE8A, 2, 6, 96, 19, 10, 1, 2, 0
AF0C2, 13, 43, 247, 72, 9, 1, 1, 0
AF18E, 12, 45, 240, 65, 5, 3, 2, 3
AF2BE, 4, 29, 151, 42, 7, 1, 1, 0
AF592, 12, 43, 269, 60, 6, NaN, 0, 0
AF59E, 16, 59, 315, 93, 8, 2.0, 1, 0
AFD8A, 4, 6, 166, 18, 6, NaN, 0, 0
AFE96, 22, 155, 734, 198, 9, 2.0, 1, 0
B01BA, 7, 39, 152, 42, 4, 1, 1, 0
B01CA, 8, 18, 196, 54, 16, 1, 1, 0
B01E6, 28, 102, 692, 189, 14, 2.0, 1, 0
B069E, 11, 48, 254, 55, 4, 1, 1, 0
B0D9E, 16, 47, 246, 66, 11, 2.0, 1, 0
B0EB6, 20, 88, 596, 138, 7, 1, 2, 1
B0ED2, 21, 82, 741, 220, 11, 2.0, 1, 0
B17FE, 3, 23, 278, 121, 26, 1, 1, 0
B187A, 8, 30, 142, 39, 6, 1, 1, 0
B1A76, 10, 32, 203, 71, 33, 1, 1, 0
B1CC6, 8, 28, 313, 53, 9, 1, 2, 0
B22FE, 14, 107, 641, 150, 6, 1, 2, 0
B23F6, 7, 32, 190, 47, 7, 1, 1, 0
B2426, 10, 47, 312, 92, 11, 2.0, 1, 0
B248A, 16, 52, 216, 60, 5, 2.0, 1, 0
B24CE, 9, 49, 276, 84, 5, 1, 1, 0
B256A, 39, 135, 958, 228, 14, 2.0, 1, 0
B296E, 13, 24, 155, 32, 4, 2.0, 1, 0
B29F6, 8, 45, 271, 71, 5, 2.0, 1, 0
B35CE, 6, 30, 162, 34, 2, 1, 1, 0
B3E82, 9, 44, 201, 50, 3, 2.0, 1, 0
B44D2, 13, 43, 261, 52, 6, 1, 1, 0
B470A, 9, 27, 231, 40, 4, 3, 1, 0
B4852, 6, 27, 245, 43, 7, 1, 1, 0
B4A4A, 20, 84, 437, 133, 6, 1, 1, 0
B4ACA, 9, 62, 218, 68, 2, 1, 1, 0
B4B2A, 10, 73, 390, 120, 14, 2.0, 1, 0
B4BAA, 24, 85, 629, 143, 9, 2.0, 1, 0
B4C96, 3, 16, 117, 25, 9, 2.0, 1, 0
B4F26, 9, 47, 232, 53, 4, 2.0, 2, 0
B5012, 3, 22, 128, 35, 7, 1, 2, 0
B5296, 8, 41, 303, 69, 21, 2.0, 1, 0
B547A, 4, 17, 97, 30, 6, 1, 1, 0
B566E, 2, 14, 98, 22, 3, 1, 1, 0
B56BA, 3, 18, 185, 26, 6, 1, 1, 0
B56FE, 17, 74, 535, 105, 7, 2.0, 1, 0
B58EA, 9, 39, 347, 101, 12, 2.0, 2, 0
B5902, 4, 21, 99, 22, 2, 2.0, 2, 0
B5BA2, 8, 25, 171, 35, 10, 3, 1, 0
B5BDA, 12, 48, 269, 57, 6, 2.0, 1, 0
B5BF6, 3, 11, 78, 14, 2, 1, 1, 0
B5D0A, 11, 32, 152, 41, 8, 2.0, 1, 0
B5DE6, 10, 26, 137, 37, 6, 2.0, 1, 0
B5E2A, 23, 61, 482, 97, 17, 1, 1, 0
B64A6, 19, 84, 434, 132, 7, 2.0, 1, 0
B6576, 14, 37, 266, 53, 10, 1, 2, 0
B668A, 5, 9, 217, 29, 20, 1, 1, 0
B6742, 19, 90, 770, 184, 20, 1, 1, 0
B6A36, 6, 18, 149, 45, 7, 1, 2, 1
B6E12, 4, 11, 85, 22, 5, 1, 1, 0
B77CA, 8, 27, 168, 60, 12, 2.0, 1, 0
B798E, 20, 72, 495, 117, 13, 2.0, 1, 0
B7DB2, 30, 55, 492, 104, 11, 1, 2, 0
B8A6A, 7, 42, 183, 53, 7, 1, 1, 0
B8B2E, 9, 48, 212, 56, 4, 1, 1, 0
B92EE, 8, 49, 213, 57, 3, 1, 1, 0
B9316, 15, 42, 244, 53, 5, 2.0, 1, 0
B95AA, 3, 12, 98, 26, 5, 1, 1, 0
BA1CA, 10, 29, 177, 41, 4, 1, 1, 0
BA3EE, 2, 15, 138, 19, 3, 1, 1, 0
BA472, 9, 34, 230, 61, 7, 1, 1, 0
BA78E, 5, 23, 85, 28, 4, 2.0, 1, 0
BA8D6, 11, 53, 298, 70, 5, 1, 1, 0
BB0BE, 5, 27, 152, 43, 7, 2.0, 1, 0
BB0C6, 7, 45, 425, 128, 27, 1, 1, 0
BB12E, 11, 37, 238, 47, 5, 1, 1, 0
BB13E, 24, 62, 435, 95, 9, 2.0, 1, 0
BB146, 2, 15, 81, 24, 10, 1, 1, 0
BB18A, 9, 43, 222, 61, 10, 1, 1, 0
BB1F6, 2, 6, 83, 18, 9, 1, 1, 0
BB28E, 1, 5, 109, 21, 15, 1, 1, 0
BB366, 2, 12, 77, 20, 5, NaN, 0, 0
BB416, 23, 41, 315, 66, 8, 2.0, 1, 0
BB71A, 9, 42, 303, 79, 21, 2.0, 1, 0
BB99A, 6, 28, 336, 92, 19, 1, 1, 0
BB9AE, 4, 22, 145, 34, 8, 1, 1, 0
BBECA, 6, 44, 266, 65, 8, 2.0, 1, 0
BC0B6, 12, 19, 259, 27, 8, 1, 2, 0
BC626, 3, 20, 122, 33, 7, 1, 1, 0
BC6AA, 13, 54, 264, 77, 8, 2.0, 1, 0
BC7EE, 3, 14, 128, 28, 11, 1, 1, 0
BC85E, 8, 32, 272, 53, 12, 1, 1, 0
BCE3E, 17, 69, 350, 72, 2, 3, 1, 0
BD14E, 2, 19, 161, 45, 12, 1, 1, 0
BD792, 6, 19, 120, 35, 11, 2.0, 1, 0
BD7E2, 8, 9, 98, 19, 5, 2.0, 1, 0
BD8B6, 8, 23, 190, 28, 6, 2.0, 1, 0
BD8EE, 9, 55, 220, 61, 3, 2.0, 1, 0
BD9BE, 8, 25, 185, 37, 5, 2.0, 2, 0
BDFC2, 4, 28, 131, 39, 7, 1, 1, 0
BE00E, 2, 20, 119, 34, 8, 2.0, 1, 0
BE072, 8, 34, 211, 46, 4, 2.0, 1, 0
BE75A, 3, 19, 157, 36, 16, 2.0, 1, 0
BE7EE, 10, 56, 295, 68, 4, 3, 2, 0
BE81A, 9, 31, 199, 59, 8, 2.0, 1, 0
BE98E, 11, 27, 155, 38, 5, 2.0, 1, 0
BE9DA, 6, 35, 211, 47, 8, 3, 1, 0
BEAB6, 1, 5, 109, 10, 5, 1, 1, 0
BEC22, 15, 40, 201, 43, 4, 2.0, 1, 0
BEC52, 7, 31, 199, 41, 4, 2.0, 1, 0
BECA2, 5, 15, 110, 36, 9, 1, 1, 0
BEDC2, 11, 48, 280, 71, 5, 3, 2, 1
BEE56, 18, 75, 363, 113, 8, NaN, 0, 0
BEF6E, 7, 15, 70, 16, 2, 1, 1, 0
BF016, 28, 73, 460, 101, 8, 1, 1, 0
BF0E2, 5, 27, 143, 37, 5, 1, 1, 0
BF8E6, 2, 7, 77, 13, 3, 1, 1, 0
BF8F6, 2, 19, 118, 34, 7, 2.0, 1, 0
BF9CE, 14, 48, 314, 50, 2, 2.0, 1, 0
BFB26, 2, 11, 86, 22, 6, 1, 1, 0
BFD26, 20, 57, 460, 109, 14, 2.0, 1, 0
BFD3A, 12, 42, 186, 63, 8, 2.0, 1, 0
BFED6, 10, 39, 259, 79, 8, 1, 1, 0
BFFCA, 16, 74, 395, 94, 12, 2.0, 1, 0
C0276, 2, 8, 114, 37, 13, 1, 1, 0
C033A, 15, 43, 398, 63, 11, 2.0, 1, 0
C047A, 11, 32, 166, 42, 5, 2.0, 1, 0
C0626, 2, 1, 71, 13, 13, 1, 1, 0
C06D6, 3, 21, 235, 104, 20, 2.0, 1, 0
C0862, 6, 19, 200, 38, 8, 1, 1, 0
C0A36, 10, 38, 301, 73, 8, 1, 1, 0
C0A66, 10, 67, 405, 120, 19, 2.0, 1, 0
C0B06, 22, 72, 418, 112, 7, 1, 1, 0
C0B9A, 14, 52, 398, 99, 11, 2.0, 1, 0
C0C02, 14, 36, 373, 52, 5, 3, 1, 0
C12BE, 16, 54, 297, 69, 5, 2.0, 1, 0
C134E, 11, 42, 333, 83, 11, 2.0, 1, 0
C1556, 15, 40, 303, 63, 5, 2.0, 1, 0
C1576, 9, 45, 255, 82, 13, 2.0, 1, 0
C157A, 15, 47, 286, 69, 5, 1, 1, 0
C1736, 13, 32, 252, 64, 16, 1, 1, 0
C1756, 3, 19, 218, 56, 16, 1, 2, 0
C17B2, 11, 34, 210, 40, 3, 2.0, 2, 0
C18C2, 12, 31, 149, 41, 6, 2.0, 1, 0
C196A, 7, 27, 203, 42, 4, 1, 2, 1
C19EA, 10, 55, 503, 115, 14, 1, 2, 1
C1A1A, 8, 29, 245, 53, 9, 1, 2, 0
C1B4E, 10, 40, 195, 43, 2, 2.0, 1, 0
C1C3E, 10, 35, 174, 46, 7, 2.0, 1, 0
C1E12, 4, 15, 79, 21, 5, 1, 1, 0
C2B2E, 3, 17, 75, 25, 7, 1, 1, 0
C2B4A, 8, 26, 158, 33, 4, NaN, 0, 0
C2BD6, 14, 56, 300, 69, 8, 1, 1, 0
C2C12, 10, 55, 336, 117, 15, 2.0, 1, 0
C2FD2, 1, 5, 92, 5, 1, 1, 1, 0
C30BE, 10, 55, 402, 102, 9, 2.0, 1, 0
C3492, 4, 26, 168, 42, 5, 2.0, 1, 0
C3602, 8, 33, 243, 49, 9, 1, 1, 0
C363E, 16, 56, 384, 89, 9, 1, 1, 0
C364A, 17, 56, 294, 79, 8, 1, 1, 0
C368A, 3, 18, 117, 33, 10, 2.0, 1, 0
C3722, 9, 39, 251, 71, 9, NaN, 0, 0
C3766, 3, 11, 116, 32, 10, 2.0, 1, 0
C37BE, 5, 12, 97, 24, 7, 1, 1, 0
C37C6, 12, 24, 597, 63, 13, 1, 1, 0
C39B2, 1, 2, 24, 3, 2, NaN, 0, 0
C39CA, 15, 67, 562, 149, 18, 2.0, 2, 0
C3A02, 5, 8, 345, 22, 5, 1, 2, 1
C3A0A, 9, 43, 253, 61, 5, 3, 1, 0
C3A22, 8, 30, 214, 41, 9, 2.0, 1, 0
C3D36, 20, 67, 409, 108, 9, 1, 1, 0
C3D9A, 11, 25, 193, 36, 3, 1, 1, 0
C3DA6, 2, 21, 112, 29, 6, 1, 2, 0
C3F12, 3, 24, 176, 44, 5, 1, 2, 0
C444E, 8, 29, 206, 55, 10, 1, 1, 0
C44C2, 10, 24, 201, 48, 9, 1, 1, 0
C462E, 4, 12, 135, 23, 8, 1, 1, 0
C4636, 13, 102, 471, 143, 6, 2.0, 1, 0
C4642, 2, 23, 152, 33, 5, 1, 1, 0
C4686, 7, 46, 269, 60, 6, 2.0, 1, 0
C46AE, 16, 35, 163, 37, 2, 2.0, 1, 0
C476E, 2, 10, 83, 20, 10, 1, 1, 0
C483A, 1, 4, 66, 15, 8, 1, 2, 0
C4E16, 34, 126, 705, 209, 13, 2.0, 1, 0
C4F7E, 6, 25, 181, 39, 10, 1, 1, 0
C5882, 2, 7, 85, 16, 5, 1, 2, 1
C58C2, 12, 44, 392, 56, 11, 1, 1, 0
C5A3E, 16, 61, 278, 93, 12, 1, 1, 0
C5A86, 11, 64, 288, 91, 7, 3, 1, 0
C5AAE, 4, 15, 129, 45, 16, 1, 1, 0
C5B06, 14, 52, 259, 76, 9, 2.0, 1, 0
C5DBE, 4, 23, 195, 37, 7, 1, 2, 1
C5E76, 8, 37, 221, 54, 5, 1, 1, 0
C614A, 25, 121, 594, 149, 9, 2.0, 1, 0
C61F6, 7, 22, 221, 46, 14, 1, 1, 0
C62E6, 14, 46, 247, 65, 5, 2.0, 1, 0
C6482, 4, 33, 188, 60, 7, 1, 1, 0
C64BA, 14, 53, 333, 98, 12, 2.0, 1, 0
C6682, 3, 20, 115, 33, 7, 1, 1, 0
C66DA, 7, 39, 268, 60, 5, 2.0, 1, 0
C67CE, 22, 75, 588, 133, 13, 1, 1, 0
C6D6E, 3, 20, 118, 33, 7, 2.0, 1, 0
C6D8A, 6, 25, 181, 38, 7, NaN, 0, 0
C7056, 13, 36, 328, 74, 19, NaN, 0, 0
C706A, 28, 90, 694, 180, 27, NaN, 0, 0
C724E, 9, 28, 190, 56, 7, 1, 1, 0
C73EA, 22, 70, 406, 116, 9, 2.0, 1, 0
C768E, 8, 28, 179, 39, 5, 2.0, 1, 0
C7882, 9, 41, 211, 53, 7, 1, 1, 0
C78F6, 9, 35, 228, 52, 7, 2.0, 1, 0
C790E, 11, 67, 498, 97, 5, 1, 1, 0
C7962, 15, 75, 497, 195, 14, NaN, 0, 0
C79B6, 4, 12, 119, 24, 7, 1, 1, 0
C79E6, 14, 78, 563, 139, 9, 2.0, 1, 0
C7A0A, 5, 15, 140, 30, 14, 1, 1, 0
C7A0E, 6, 42, 334, 62, 5, 2.0, 1, 0
C7A1A, 14, 49, 297, 50, 2, 2.0, 1, 0
C7A2E, 7, 32, 199, 53, 13, 1, 1, 0
C7A3E, 19, 56, 320, 80, 5, 2.0, 1, 0
C7A4E, 35, 206, 1451, 320, 10, 3, 1, 0
C7A66, 10, 62, 355, 83, 6, 2.0, 1, 0
C7B22, 5, 33, 195, 39, 3, 1, 1, 0
C7D4A, 5, 21, 168, 26, 3, 1, 1, 0
C8282, 10, 40, 230, 66, 12, 3, 1, 0
C82AA, 8, 35, 233, 44, 7, 2.0, 1, 0
C82DA, 11, 31, 163, 39, 5, 2.0, 1, 0
C85C6, 70, 290, 1516, 379, 7, NaN, 0, 0
C8C8E, 10, 40, 201, 52, 5, 3, 1, 0
C8CAE, 10, 38, 229, 47, 5, 2.0, 1, 0
C8CE2, 9, 31, 186, 37, 4, 1, 1, 0
C8DAE, 5, 34, 218, 46, 7, NaN, 0, 0
C8DF6, 21, 93, 479, 113, 7, 2.0, 1, 0
C8ED2, 6, 26, 181, 39, 5, 2.0, 1, 0
C8FDA, 12, 58, 386, 81, 4, 1, 1, 0
C9102, 8, 39, 272, 85, 24, 1, 1, 0
C919E, 22, 92, 487, 116, 9, 3, 1, 0
C91DA, 17, 57, 241, 77, 7, 2.0, 1, 0
C94A6, 12, 44, 280, 86, 13, 2.0, 1, 0
C998E, 5, 19, 113, 34, 7, 1, 1, 0
C99C6, 5, 37, 237, 64, 11, 2.0, 1, 0
C9C46, 6, 36, 246, 75, 15, 2.0, 1, 0
C9E5E, 11, 86, 270, 97, 6, 1, 1, 0
CA08A, 13, 57, 350, 82, 5, 1, 1, 0
CA0FA, 1, 3, 71, 16, 14, 1, 1, 0
CA12A, 1, 2, 59, 13, 8, 1, 1, 0
CA796, 14, 49, 413, 68, 7, 2.0, 1, 0
CAA8A, 17, 59, 287, 65, 2, 3, 2, 1
CAE2E, 5, 25, 179, 44, 6, 1, 1, 0
CAE3E, 7, 13, 76, 20, 5, 1, 1, 0
CAECA, 4, 16, 114, 18, 2, 1, 2, 0
CAF26, 10, 67, 524, 95, 5, 1, 1, 0
CBA56, 4, 25, 170, 41, 9, 1, 2, 0
CBAD2, 13, 38, 189, 50, 4, 2.0, 1, 0
CBB16, 24, 74, 562, 116, 12, 2.0, 1, 0
CBEA6, 17, 81, 617, 126, 5, 1, 2, 0
CBF52, 8, 27, 170, 43, 11, 1, 2, 1
CC182, 6, 16, 81, 18, 3, 1, 1, 0
CC1F2, 25, 76, 549, 133, 25, 1, 1, 0
CC51E, 6, 29, 236, 50, 8, NaN, 0, 0
CCACA, 6, 11, 139, 26, 14, 1, 1, 0
CCEF6, 7, 27, 185, 50, 7, 2.0, 1, 0
CCF86, 7, 22, 105, 25, 3, 2.0, 1, 0
CCFD2, 5, 18, 442, 67, 19, 1, 1, 0
CD03A, 15, 62, 438, 75, 5, 2.0, 1, 0
CD06A, 9, 22, 152, 36, 7, 1, 1, 0
